programme_id,event_id,lieu_id,nom_item,type_item,date,heure_debut,heure_fin,scene_salle,prix_item,url,notes,genre,artiste_id,description_item,image_url,billetterie_url,duree_min,public_cible,langue,scraped_at,film_id,form,moods,mood_source,mood_confiance,genres_mood
PTMP_L138_555_09011915,ETMP_L138_276608_0901,L138,Spider-Man: Brand New Day,film,2026-09-01,19:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,https://s.pathe.fr/en/V3364S188684/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L138_514_09011930,ETMP_L138_1000014969_0901,L138,The Dog Stars,film,2026-09-01,19:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000014969.html,Réal: Ridley Scott | Langue:VF | Version:DUBBED,fiction,,"Dans un futur proche où une pandémie sans nom a décimé la société américaine, Hig, un pilote vit sur une base aérienne abandonnée du Colorado avec son chien et un ex-marine. Lorsqu'une transmission aléatoire passe par la radio de son Cessna 1956, la voix fait naître au plus profond du pilote l'espoir qu'une vie meilleure existe en dehors de leur périmètre étroitement contrôlé...",https://fr.web.img3.acsta.net/img/49/53/4953b0ca2f415faf7afb40c6cf9c1cf5.jpg,https://s.pathe.fr/en/V3364S188689/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,119,tout_public,VF,2026-08-24T15:25:45,F0005,cine,,pitch,basse,fiction|social
PTMP_L138_556_09011930,ETMP_L138_276608_0901,L138,Spider-Man: Brand New Day,film,2026-09-01,19:30,,"E_4DX,PLF",,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,https://s.pathe.fr/en/V3364S188687/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L138_533_09012015,ETMP_L138_1000013045_0901,L138,L'Odyssée,film,2026-09-01,20:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000013045.html,Réal: Christopher Nolan | Langue:VF | Version:DUBBED,fiction,,"L’Odyssée est une épopée mythique tournée à travers le monde qui suit le retour d'Ulysse vers Ithaque. Pour la première fois, la saga fondatrice d'Homère est portée sur les écrans de manière spectaculaire avec la toute dernière technologie IMAX.",https://fr.web.img6.acsta.net/img/a7/70/a770a3822c90a655af05961cda53f3a1.jpg,https://s.pathe.fr/en/V3364S188692/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,173,Interdit - 12 ans,VF,2026-08-24T15:25:45,F0002,cine,,pitch,basse,fiction|concert
PTMP_L138_549_09012015,ETMP_L138_314503_0901,L138,La fin d’Oak Street,film,2026-09-01,20:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=314503.html,Réal: David Robert Mitchell | Langue:VF | Version:DUBBED,fiction,,"Suite à un étrange événement cosmique, le quartier d’Oak Street se retrouve transporté en un lieu mystérieux. Les Platt, qui ne reconnaissent plus leur environnement familier, ne tardent pas à comprendre qu’il leur faut absolument rester unis s’ils veulent s’en sortir.",https://fr.web.img6.acsta.net/img/2b/1b/2b1bc2ebbf00d185baa83a18177317c6.jpg,https://s.pathe.fr/en/V3364S188690/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,100,tout_public,VF,2026-08-24T15:25:45,F0006,cine,,pitch,basse,fiction
PTMP_L138_525_09012020,ETMP_L138_1000002942_0901,L138,Mutiny,film,2026-09-01,20:20,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000002942.html,Réal: Jean-François Richet | Langue:VF | Version:DUBBED,fiction,,"Cole Reed, ancien agent des forces spéciales reconverti en chef de sécurité, est accusé à tort du meurtre de son patron. Remontant le fil de la machination dont il est victime, il se retrouve piégé à bord d’un porte-conteneurs dont l’équipage est composé de mercenaires. En haute mer, Reed ne pourra compter sur aucune aide…",https://fr.web.img6.acsta.net/img/f6/c9/f6c9bc96111477a457737412606a7dd7.jpg,https://s.pathe.fr/en/V3364S188691/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,95,Interdit - 12 ans,VF,2026-08-24T15:25:45,F0013,cine,intense,pitch,haute,fiction|thriller|crime
PTMP_L138_542_09012030,ETMP_L138_1000032856_0901,L138,Tombé du ciel,film,2026-09-01,20:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000032856.html,Réal: Mohamed Hamidi | Langue:VF | Version:LOCAL,animation_jeune_public,,"Ilyes mène une vie joyeuse dans la banlieue de Roubaix. Seul problème : le bac. Après avoir échoué deux fois, c’est sa dernière chance de l’avoir et de rendre enfin fier ses parents. Mais un incendie survient pendant le bac blanc, et on l’accuse d’en être à l’origine… Exclu de son lycée, il doit quitter son quartier et aller dans le seul établissement qui l’accepte : le pensionnat catholique de Saint-Albert-le-Grand, en Bourgogne. Entre choc des cultures et quête de rédemption, Ilyes va devoir s",https://fr.web.img5.acsta.net/img/78/a7/78a70db88122966584f6dd674da06a6d.jpg,https://s.pathe.fr/en/V3364S188693/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,92,tout_public,VF,2026-08-24T15:25:45,F0004,cine,,pitch,basse,animation|famille|jeunesse
PTMP_L138_536_09012100,ETMP_L138_294281_0901,L138,La Bataille de Gaulle - Partie 2 : J’écris ton nom,film,2026-09-01,21:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=294281.html,Réal: Antonin Baudry | Langue:VF | Version:LOCAL,fiction,,"Juin 1940. La France s'effondre et signe l’armistice. Au milieu du chaos, un homme refuse de céder. Seul contre tous, ce général inconnu s'échappe vers Londres pour sauver ce qu'il reste d'un rêve : la liberté.",https://fr.web.img5.acsta.net/img/fe/af/feaf214ef84e96e437f8c65e7c540e86.jpg,https://s.pathe.fr/en/V3364S188681/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,160,tout_public,VF,2026-08-24T15:25:45,F0018,cine,,pitch,basse,fiction|histoire|guerre
PTMP_L138_557_09012100,ETMP_L138_276608_0901,L138,Spider-Man: Brand New Day,film,2026-09-01,21:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,https://s.pathe.fr/en/V3364S188694/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L138_515_09012130,ETMP_L138_1000014969_0901,L138,The Dog Stars,film,2026-09-01,21:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000014969.html,Réal: Ridley Scott | Langue:VF | Version:DUBBED,fiction,,"Dans un futur proche où une pandémie sans nom a décimé la société américaine, Hig, un pilote vit sur une base aérienne abandonnée du Colorado avec son chien et un ex-marine. Lorsqu'une transmission aléatoire passe par la radio de son Cessna 1956, la voix fait naître au plus profond du pilote l'espoir qu'une vie meilleure existe en dehors de leur périmètre étroitement contrôlé...",https://fr.web.img3.acsta.net/img/49/53/4953b0ca2f415faf7afb40c6cf9c1cf5.jpg,https://s.pathe.fr/en/V3364S188695/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,119,tout_public,VF,2026-08-24T15:25:45,F0005,cine,,pitch,basse,fiction|social
PTMP_L138_534_09012140,ETMP_L138_1000013045_0901,L138,L'Odyssée,film,2026-09-01,21:40,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000013045.html,Réal: Christopher Nolan | Langue:VF | Version:DUBBED,fiction,,"L’Odyssée est une épopée mythique tournée à travers le monde qui suit le retour d'Ulysse vers Ithaque. Pour la première fois, la saga fondatrice d'Homère est portée sur les écrans de manière spectaculaire avec la toute dernière technologie IMAX.",https://fr.web.img6.acsta.net/img/a7/70/a770a3822c90a655af05961cda53f3a1.jpg,https://s.pathe.fr/en/V3364S188697/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,173,Interdit - 12 ans,VF,2026-08-24T15:25:45,F0002,cine,,pitch,basse,fiction|concert
PTMP_L138_558_09012145,ETMP_L138_276608_0901,L138,Spider-Man: Brand New Day,film,2026-09-01,21:45,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,https://s.pathe.fr/en/V3364S188699/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L138_516_09012215,ETMP_L138_1000014969_0901,L138,The Dog Stars,film,2026-09-01,22:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000014969.html,Réal: Ridley Scott | Langue:VF | Version:DUBBED,fiction,,"Dans un futur proche où une pandémie sans nom a décimé la société américaine, Hig, un pilote vit sur une base aérienne abandonnée du Colorado avec son chien et un ex-marine. Lorsqu'une transmission aléatoire passe par la radio de son Cessna 1956, la voix fait naître au plus profond du pilote l'espoir qu'une vie meilleure existe en dehors de leur périmètre étroitement contrôlé...",https://fr.web.img3.acsta.net/img/49/53/4953b0ca2f415faf7afb40c6cf9c1cf5.jpg,https://s.pathe.fr/en/V3364S188707/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,119,tout_public,VF,2026-08-24T15:25:45,F0005,cine,,pitch,basse,fiction|social
PTMP_L138_559_09012215,ETMP_L138_276608_0901,L138,Spider-Man: Brand New Day,film,2026-09-01,22:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,https://s.pathe.fr/en/V3364S188702/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L138_526_09012230,ETMP_L138_1000002942_0901,L138,Mutiny,film,2026-09-01,22:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000002942.html,Réal: Jean-François Richet | Langue:VF | Version:DUBBED,fiction,,"Cole Reed, ancien agent des forces spéciales reconverti en chef de sécurité, est accusé à tort du meurtre de son patron. Remontant le fil de la machination dont il est victime, il se retrouve piégé à bord d’un porte-conteneurs dont l’équipage est composé de mercenaires. En haute mer, Reed ne pourra compter sur aucune aide…",https://fr.web.img6.acsta.net/img/f6/c9/f6c9bc96111477a457737412606a7dd7.jpg,https://s.pathe.fr/en/V3364S188704/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,95,Interdit - 12 ans,VF,2026-08-24T15:25:45,F0013,cine,intense,pitch,haute,fiction|thriller|crime
PTMP_L138_550_09012230,ETMP_L138_314503_0901,L138,La fin d’Oak Street,film,2026-09-01,22:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=314503.html,Réal: David Robert Mitchell | Langue:VF | Version:DUBBED,fiction,,"Suite à un étrange événement cosmique, le quartier d’Oak Street se retrouve transporté en un lieu mystérieux. Les Platt, qui ne reconnaissent plus leur environnement familier, ne tardent pas à comprendre qu’il leur faut absolument rester unis s’ils veulent s’en sortir.",https://fr.web.img6.acsta.net/img/2b/1b/2b1bc2ebbf00d185baa83a18177317c6.jpg,https://s.pathe.fr/en/V3364S188703/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,100,tout_public,VF,2026-08-24T15:25:45,F0006,cine,,pitch,basse,fiction
PTMP_L138_560_09012230,ETMP_L138_276608_0901,L138,Spider-Man: Brand New Day,film,2026-09-01,22:30,,"E_4DX,PLF",,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,https://s.pathe.fr/en/V3364S188706/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L139_409_09011030,ETMP_L139_1000041813_0901,L139,Patouille et Momo les contes de la forêt,film,2026-09-01,10:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000041813.html,"Réal: Inès Bernard-Espina, Mélody Boulissière, Clémentine Campos | Langue:VF | Version:LOCAL | Avant-première",festival_avp,,"Au fil des saisons, Patouille et Momo s’émerveillent devant les trésors de la forêt. Des petites graines aux plus grands des arbres, en passant par un mystérieux champignon ou un magnifique nénuphar, chaque découverte devient une aventure extraordinaire. Avec curiosité et malice, Patouille et Momo apprennent à observer, à écouter et à comprendre la magie du vivant.",https://fr.web.img4.acsta.net/img/28/c6/28c61f5d85c2b5f33bb724dc9fdd20b3.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000041813&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260901&perft=10:30&code=Accès PMR; VF;",35,jeune_public,VF,2026-08-24T15:25:45,F0099,cine,,pitch,basse,festival|avant-premiere|famille|jeunesse|aventure
PTMP_L139_429_09011030,ETMP_L139_1000013045_0901,L139,L'Odyssée,film,2026-09-01,10:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000013045.html,Réal: Christopher Nolan | Langue:VF | Version:DUBBED,fiction,,"L’Odyssée est une épopée mythique tournée à travers le monde qui suit le retour d'Ulysse vers Ithaque. Pour la première fois, la saga fondatrice d'Homère est portée sur les écrans de manière spectaculaire avec la toute dernière technologie IMAX.",https://fr.web.img6.acsta.net/img/a7/70/a770a3822c90a655af05961cda53f3a1.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260901&perft=10:30&code=Accès PMR; VF;",173,Interdit - 12 ans,VF,2026-08-24T15:25:45,F0002,cine,,pitch,basse,fiction|concert
PTMP_L139_434_09011030,ETMP_L139_276608_0901,L139,Spider-Man: Brand New Day,film,2026-09-01,10:30,,DOLBY_ATMOS|DolbyAtmos,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Auditorium.Experience.DolbyAtmos,Format.Projection.3d&perfd=20260901&perft=10:30&code=3D; Accès PMR; Dolby Atmos; VF;",145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
